0.0033333333333333335,467.0
0.006666666666666667,343.6
0.01,342.2
0.013333333333333334,330.6
0.016666666666666666,327.8
0.02,329.6
0.023333333333333334,330.5
0.02666666666666667,381.1
0.03,326.7
0.03333333333333333,326.2
0.03666666666666667,354.9
0.04,343.7
0.043333333333333335,330.1
0.04666666666666667,332.6
0.05,329.8
0.05333333333333334,331.7
0.056666666666666664,320.7
0.06,342.2
0.06333333333333334,391.8
0.06666666666666667,414.3
0.07,383.3
0.07333333333333333,340.1
0.07666666666666666,339.4
0.08,418.6
0.08333333333333333,380.8
0.08666666666666667,319.9
0.09,310.4
0.09333333333333334,321.2
0.09666666666666666,411.4
0.1,367.3
0.10333333333333333,324.7
0.10666666666666667,401.4
0.11,396.0
0.11333333333333333,307.8
0.11666666666666667,350.5
0.12,367.1
0.12333333333333334,302.7
0.12666666666666668,460.3
0.13,340.4
0.13333333333333333,289.3
0.13666666666666666,303.9
0.14,391.5
0.14333333333333334,370.2
0.14666666666666667,319.8
0.15,464.2
0.15333333333333332,382.2
0.15666666666666668,471.4
0.16,364.9
0.16333333333333333,350.0
0.16666666666666666,338.3
